order_number,external_order_number,created,status,order_item_id,variant_title,color,imported_design,image
RV-58668-32665,577112073699430555,20/09/2025,paid_fulfillment_cost,68ce2290c3bd7a1773fc7358,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RJ-58974-38373,577112050186228330,20/09/2025,paid_fulfillment_cost,68ce229498340b7a5fd272a1,Comfort Color 1717 / SEAFOAM / S,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RG-52494-77556,577112047643103447,20/09/2025,in production,68ce229e729448047718aa96,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RY-98284-43974,577112069591175219,20/09/2025,in production,68ce22a2729448665d18aac6,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RQ-59866-82575,577112056462741768,20/09/2025,paid_fulfillment_cost,68ce22a37cd8e5337b20ebe7,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RK-65937-56725,577112078161711852,20/09/2025,in production,68ce22a37cd8e5577920ec05,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RK-65937-56725,577112078161711852,20/09/2025,in production,68ce22a37cd8e5391b20ec07,Comfort Color 1717 / SEAFOAM / 2XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RK-28523-43455,577112088598516662,20/09/2025,paid_fulfillment_cost,68ce22a37cd8e57cb220ec22,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RV-89654-94664,577112082718232874,20/09/2025,paid_fulfillment_cost,68ce22a698340b09d8d272de,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RN-29849-47235,577112058112676400,20/09/2025,paid_fulfillment_cost,68ce22a998340b4efbd272fa,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RM-89894-23782,577112026868978213,20/09/2025,in production,68ce22ab98340b5aaad27327,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RV-89794-59675,577112047685636643,20/09/2025,paid_fulfillment_cost,68ce22ad7294481e9a18ab01,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RD-98368-93779,577112067247084331,20/09/2025,paid_fulfillment_cost,68ce22adc3bd7a582ffc73d5,Comfort Color 1717 / BAY / 2XL,BAY,https://drive.google.com/file/d/1k8kVzeraS0vFmJj4PL6DI_RNNHJBIRuH/view,
RP-98924-55775,577112079677493673,20/09/2025,paid_fulfillment_cost,68ce22b1c3bd7a9d4ffc7406,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RP-98924-55775,577112079677493673,20/09/2025,paid_fulfillment_cost,68ce22b1c3bd7a3955fc7408,Comfort Color 1717 / SEAFOAM / 3XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RZ-98736-42878,577112055394046163,20/09/2025,in production,68ce22b5c3bd7a2317fc7436,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RR-83589-72238,577112020826231635,20/09/2025,in production,68ce22bb729448664418ab46,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RR-83589-72238,577112020826231635,20/09/2025,in production,68ce22bb7294485e3518ab48,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RW-38974-32823,577112019785453800,20/09/2025,paid_fulfillment_cost,68ce22bd98340ba6d4d2737d,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RR-67634-88255,577112015043989937,20/09/2025,in production,68ce22be98340be368d27397,Comfort Color 1717 / SEAFOAM / 2XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RV-45338-43859,577112034302661393,20/09/2025,paid_fulfillment_cost,68ce22c098340b6fbad273cd,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RM-82726-32966,577112034110837005,20/09/2025,paid_fulfillment_cost,68ce22c37cd8e53ea620ec9d,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RG-58557-99952,577112049281307419,20/09/2025,paid_fulfillment_cost,68ce22c4729448ec5918ab7a,Comfort Color 1717 / SEAFOAM / S,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RY-94794-88889,577112023524413444,20/09/2025,in production,68ce22c47cd8e556eb20eccb,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RD-54267-57393,577111996331167756,20/09/2025,paid_fulfillment_cost,68ce22cb729448069b18aba7,Comfort Color 1717 / IVORY / S,IVORY,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RY-35392-27476,577112007939625587,20/09/2025,paid_fulfillment_cost,68ce22d1c3bd7adf57fc7489,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RW-37692-26952,577112023923265542,20/09/2025,paid_fulfillment_cost,68ce22d1c3bd7a60bdfc74a3,Comfort Color 1717 / SEAFOAM / S,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RW-72663-58629,577112011556622799,20/09/2025,paid_fulfillment_cost,68ce22d9c3bd7a7b76fc74f0,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RW-68666-97753,577112037172416724,20/09/2025,in production,68ce22dd729448d89318abf0,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RE-39733-99636,577111946300133534,20/09/2025,paid_fulfillment_cost,68ce251798340b0845d27f59,Comfort Color 1717 / VIOLET / XL,VIOLET,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RN-65785-28276,577111958182728428,20/09/2025,paid_fulfillment_cost,68ce2560729448559718b39f,Comfort Color 1717 / SEAFOAM / 3XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RP-45237-68968,577112067646591418,20/09/2025,paid_fulfillment_cost,68ce2b3b7cd8e566e620fe94,Comfort Color 1717 / IVORY / XL,IVORY,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RD-97525-74576,577112164482454017,20/09/2025,in production,68ce3161c3bd7a015dfc8e7e,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RN-82838-62783,577112177646146338,20/09/2025,paid_fulfillment_cost,68ce31c698340b13cbd294b1,Comfort Color 1717 / SEAFOAM / 3XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RR-38978-89256,577112181440877535,20/09/2025,in production,68ce31e77cd8e57cb5210933,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RP-96626-89726,577112185234428226,20/09/2025,in production,68ce325c98340b78ead295ec,Comfort Color 1717 / SEAFOAM / 2XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RW-97547-89744,577112188480557847,20/09/2025,in production,68ce32f67294484f3818c873,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RB-67729-29967,577112183083143335,20/09/2025,paid_fulfillment_cost,68ce32fd98340b37b9d297bd,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RN-86367-28997,577112250567529122,20/09/2025,paid_fulfillment_cost,68ce367b98340ba854d29de0,Comfort Color 1717 / SEAFOAM / S,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RQ-28867-28937,577112255959109633,20/09/2025,paid_fulfillment_cost,68ce36807cd8e506a0211143,Comfort Color 1717 / BAY / M,BAY,https://drive.google.com/file/d/1k8kVzeraS0vFmJj4PL6DI_RNNHJBIRuH/view,
RQ-28867-28937,577112255959109633,20/09/2025,paid_fulfillment_cost,68ce36807cd8e56642211145,Comfort Color 1717 / BAY / XL,BAY,https://drive.google.com/file/d/1k8kVzeraS0vFmJj4PL6DI_RNNHJBIRuH/view,
RB-93654-92246,577112203585360183,20/09/2025,in production,68ce3680729448e4d218ce35,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RD-65825-77335,577112194847641886,20/09/2025,paid_fulfillment_cost,68ce3681c3bd7ad80afc9700,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RM-63346-99369,577112242112533001,20/09/2025,paid_fulfillment_cost,68ce368b7cd8e5055f211162,Comfort Color 1717 / SEAFOAM / 3XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RV-22782-76436,577112124794442362,20/09/2025,in production,68ce37bac3bd7abb33fc98bc,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RB-82395-36477,577112258289766737,20/09/2025,in production,68ce39dd729448e2e818d2d8,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RN-39442-34996,577112276868501707,20/09/2025,paid_fulfillment_cost,68ce3f8f7cd8e57782211cc7,Comfort Color 1717 / SEAFOAM / 3XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RE-57886-24649,577112286818046777,20/09/2025,in production,68ce4640729448c42218e03e,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RE-57886-24649,577112286818046777,20/09/2025,in production,68ce46407294486c6318e040,Comfort Color 1717 / SEAFOAM / L,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RE-57886-24649,577112286818046777,20/09/2025,in production,68ce4640729448121818e042,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RM-23595-28798,577112306882744871,20/09/2025,paid_fulfillment_cost,68ce4748c3bd7a951ffcab57,Comfort Color 1717 / SEAFOAM / M,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
RG-35622-98557,577112300652630838,20/09/2025,paid_fulfillment_cost,68ce480298340b1c7ad2b277,Comfort Color 1717 / SEAFOAM / XL,SEAFOAM,https://drive.google.com/uc?id=1_02PLJ64jFkfjrujVsoSGIhiDMUZ3LEQ&export=download,
